target,pathway,held_out,genes,pearson,cosine,blind_pearson,blind_cosine,sign_top100,blind_sign_same100
IRF7,TGFB1,K562,3343,0.028921879172971537,-0.04534413212196717,0.005089239838095479,0.06141337415435863,0.51,0.49
IRF7,TGFB1,MCF7,3342,0.08759045543378685,-0.06937742361176089,0.03348706840537314,-0.03420518749151102,0.42,0.42
EP300,TGFB1,A549,3797,-0.05691862709235625,-0.02525414246070755,-0.005961485943571024,0.04789735568278861,0.52,0.53
EP300,TGFB1,BXPC3,3795,0.06328840213027621,-0.15736902196292427,0.004407156822197645,-0.175555026420087,0.42,0.39
EP300,TGFB1,HAP1,3795,-0.027400674476430843,-0.0511446643366726,0.012305881786190631,0.033445212450680856,0.51,0.53
EP300,TGFB1,HT29,3795,-6.0163627343854206e-05,0.015578857588662414,0.005876398094525537,0.019682518687382564,0.49,0.45
EP300,TGFB1,K562,3795,0.04156395490304471,0.04688727901615863,0.029023254110274635,0.03254540306226709,0.56,0.57
EP300,TGFB1,MCF7,3795,0.07740956331712147,0.0904449288772964,0.005263696029800432,0.019094024577997946,0.63,0.53
IKBKB,TGFB1,A549,3592,0.02374466893719413,-0.04889177874318153,-0.010573472327412754,0.06282485223086519,0.34,0.43
IKBKB,TGFB1,BXPC3,3579,0.021653299034610496,-0.11495382301240276,0.012533485829486582,-0.14411561999381997,0.42,0.43
IKBKB,TGFB1,HAP1,3579,0.011870236428335332,-0.018179140768262554,0.023070562222770322,0.031860842528727076,0.43,0.51
IKBKB,TGFB1,HT29,3579,0.039223852289537564,0.023541171342038824,0.023164438773417617,-0.022927417421176353,0.55,0.57
IKBKB,TGFB1,K562,3584,0.03771717036083399,0.037920534515064046,0.024949222024821343,0.01744907046625583,0.56,0.6
IKBKB,TGFB1,MCF7,3579,0.00968706332666561,-0.06599406114448002,0.0011465253966727717,0.06196786613124718,0.39,0.48
CREBBP,TGFB1,A549,3744,0.08680600176208053,0.08668200742951389,0.04022795304825859,0.04179338588042121,0.59,0.57
CREBBP,TGFB1,BXPC3,3744,0.06693137204608872,0.06388692478143446,0.004820157586608105,0.030574796759399902,0.55,0.52
CREBBP,TGFB1,HAP1,3744,0.03562184909114896,0.03528186570610728,0.02042148823127595,0.02070413965316607,0.52,0.53
CREBBP,TGFB1,HT29,3745,0.13205838681368473,0.07106910038275303,0.03804209985613006,0.08970158942084532,0.52,0.49
CREBBP,TGFB1,K562,3745,0.11037777547089507,-0.06877457409282735,0.021364393140422523,0.08787821514559357,0.39,0.42
CREBBP,TGFB1,MCF7,3744,0.05048607208395089,-0.3002859924981298,0.02472307633489588,-0.10622501403382982,0.22,0.33
FOS,TGFB1,A549,3414,0.05480657743737377,0.14918735914310413,0.03486254279421105,0.09336961529118282,0.59,0.59
FOS,TGFB1,BXPC3,3412,-0.012349652483436467,-0.007484337987069256,0.019866684817797926,0.02187536262943627,0.53,0.52
FOS,TGFB1,HAP1,3412,0.025290232867709924,0.08873677018396746,0.05616929433470335,0.053578917286739906,0.59,0.61
FOS,TGFB1,HT29,3412,0.013617042718451803,0.0907770153147833,0.07190819345519693,0.10070468071002567,0.53,0.54
FOS,TGFB1,K562,3412,0.00502917977480625,-0.016098659247314275,0.005624065330401274,0.0006208167690463778,0.45,0.52
FOS,TGFB1,MCF7,3412,-0.010534220003284038,0.06256379008012604,0.0036228108833173092,0.04196317539133636,0.51,0.45
MED15,TGFB1,A549,3763,0.2385473268046217,0.009879079555371807,-0.04777781110893984,0.03085513479210528,0.51,0.51
MED15,TGFB1,BXPC3,3763,0.04761517449483957,0.08692706481278108,-0.015915668102910476,-0.06741978938088448,0.5,0.41
MED15,TGFB1,HAP1,3763,0.15595946845497036,0.20638188809326607,0.020620411168069563,0.01824546639147216,0.66,0.55
MED15,TGFB1,HT29,3765,0.31412071626797805,0.19165534076062074,-0.0009680601707703219,0.02884089293136785,0.65,0.55
MED15,TGFB1,K562,3763,0.21261858622531038,0.20766911512564376,0.00053982613476303,-0.06592116023664885,0.61,0.58
MED15,TGFB1,MCF7,3763,0.151483647407282,0.2213900260305792,0.022214208326392246,-0.03290531928822253,0.69,0.53
CHUK,TGFB1,A549,3685,0.03715941218419431,-0.015387973642594813,0.008078196104220168,0.00235240222215314,0.51,0.54
CHUK,TGFB1,BXPC3,3686,0.006026454362915522,0.36637066538313245,-0.010083298504121362,0.16474476922096146,0.65,0.6
CHUK,TGFB1,HAP1,3684,0.005105738995527063,0.5295358084057277,0.0111519382409231,-0.020273581183017027,0.76,0.69
CHUK,TGFB1,HT29,3684,-0.001731914298851091,0.04733019650101726,0.019910309177889773,0.025129953469654912,0.46,0.43
CHUK,TGFB1,K562,3684,0.024507862170933085,-0.09379616607659072,-0.019333940337666326,-0.027103684831987343,0.48,0.54
CHUK,TGFB1,MCF7,3684,0.07114687178654311,0.4634489072862051,0.05059307402216443,0.1347910033117199,0.81,0.74
MAP3K7,TGFB1,A549,3106,0.08915576001954251,-0.045372726249597616,0.07255194268387409,0.13798216154170356,0.46,0.49
MAP3K7,TGFB1,BXPC3,3106,0.10999701719217364,0.09529960647066998,0.008125279875068439,-0.129404698568845,0.57,0.51
MAP3K7,TGFB1,HAP1,3106,0.053064535779639974,0.05836204336234672,0.04510720991136719,0.04482021621649038,0.46,0.48
MAP3K7,TGFB1,HT29,3106,0.10746255259831147,0.11941125102047344,0.06586694781021368,0.049152721501144,0.53,0.51
MAP3K7,TGFB1,K562,3106,0.06179829092118866,0.0682633706695141,0.01415711076877809,0.007615200145173602,0.54,0.56
MAP3K7,TGFB1,MCF7,3106,0.07549667163356708,0.08611785376978104,0.06002295972122084,0.041146927809444934,0.5,0.5
SMAD7,TGFB1,A549,3428,0.020361421061383927,-0.06065487178798971,0.004481297760402454,0.039690821503588526,0.52,0.52
SMAD7,TGFB1,BXPC3,3428,0.07948818215482585,0.08867336411233438,0.05339387064652246,0.03310786468807354,0.52,0.6
SMAD7,TGFB1,HAP1,3428,0.03295476930901077,-0.12478575739921065,0.033593921061907804,0.025032897070502595,0.39,0.44
SMAD7,TGFB1,HT29,3428,0.04816490201264376,0.09721514299977371,0.045708493171195796,-0.019599659883214715,0.6,0.54
SMAD7,TGFB1,K562,3428,0.06374601496732075,0.08025302305931062,0.036129917829373775,-0.009727575490488524,0.55,0.5
SMAD7,TGFB1,MCF7,3428,0.03869388829803422,0.0629782812447489,-0.00511455320614966,-0.019938745587070497,0.52,0.46
SMAD9,TGFB1,A549,3290,0.002013751221359995,-0.07174936887709572,0.030342213796967308,-0.0031949323530164604,0.4,0.48
SMAD9,TGFB1,BXPC3,3290,0.018802236795121652,0.038270499487494516,0.044925691829896794,0.06389894021753603,0.55,0.49
SMAD9,TGFB1,HAP1,3290,0.0583984844520804,0.12972117898260763,0.026418175812668858,0.03121319942012646,0.65,0.56
SMAD9,TGFB1,HT29,3290,0.002982389412065004,0.08007328106794484,0.05208985647868531,0.08863562122821028,0.55,0.54
SMAD9,TGFB1,K562,3290,0.05463132732044577,0.13424132622402965,-0.002340354965640689,0.05883411438413629,0.64,0.54
SMAD9,TGFB1,MCF7,3301,0.00631128870305546,0.059063029750069274,-0.021187853615638068,0.004142929808386545,0.62,0.62
MAPK14,TGFB1,A549,3388,0.13647546929532392,0.1643410619420352,0.034483277341873675,0.016289157473386502,0.68,0.63
MAPK14,TGFB1,BXPC3,3387,0.11561631102994356,0.5336697411057424,0.0312799495374816,-0.26429338993530166,0.84,0.73
MAPK14,TGFB1,HAP1,3387,0.05862383799912523,0.11990178731098507,0.02730096390086572,0.026907108442266816,0.64,0.57
MAPK14,TGFB1,HT29,3387,0.1408822583251054,0.1993960856455877,0.0693755703526181,0.04832054515006283,0.67,0.59
MAPK14,TGFB1,K562,3387,0.03161673215775129,0.4283079596347933,0.02073690909450352,-0.0588795390328435,0.77,0.66
MAPK14,TGFB1,MCF7,3387,0.02899413648167478,0.024072254991045643,0.006449456980502047,0.005126395443388761,0.57,0.57
SMAD4,TGFB1,A549,3580,0.017856895333828695,0.04607005915855902,-0.029287178869612594,-0.10968761289472916,0.5,0.53
SMAD4,TGFB1,BXPC3,3580,-0.004399447429350202,0.025028445468671848,0.013815156048470717,-0.020885913219262028,0.45,0.47
SMAD4,TGFB1,HAP1,3580,-0.012478012803901782,-0.29277627163865877,-0.015862457724587976,0.004927464767831159,0.28,0.38
SMAD4,TGFB1,HT29,3580,-0.009915827864233782,-0.31278985968209116,0.05376546935566981,0.14179601553337745,0.28,0.45
SMAD4,TGFB1,K562,3581,-0.004741978619374299,0.04216258135174677,0.013880378077489632,-0.005206661231893135,0.37,0.41
SMAD4,TGFB1,MCF7,3580,0.01052517608486054,0.02633930207861102,0.008141023846840692,-0.08817268000073009,0.51,0.48
MYC,TGFB1,A549,3486,0.030428540478374868,-0.07677476404744668,0.012646171205386938,-0.00961299986915464,0.49,0.53
MYC,TGFB1,BXPC3,3486,0.04523293356878623,0.09221149837846818,0.010925685440199449,0.04234507532947178,0.59,0.58
MYC,TGFB1,HAP1,3486,0.01945289779520413,0.33043959449871046,0.0022384276771815178,-0.011263135209017396,0.65,0.65
MYC,TGFB1,HT29,3486,0.05419783844923437,0.2584224980760723,-0.012666086552288368,0.031029972446421927,0.7,0.69
MYC,TGFB1,K562,3486,0.019375262498466186,0.11367939888092021,-0.014520659230380593,0.0012956463381614026,0.55,0.58
MYC,TGFB1,MCF7,3486,0.01843829274027665,0.27566715957493826,0.007336599647489349,0.09949441771505338,0.74,0.74
PIK3CA,TGFB1,A549,3585,0.0519154262645591,0.06561834525496642,0.03049872481489443,0.09285485400865542,0.58,0.66
PIK3CA,TGFB1,BXPC3,3584,0.05923777530826361,-0.49400659028816396,0.050143267134135076,-0.23323005724167964,0.24,0.3
PIK3CA,TGFB1,HAP1,3584,0.021129856605732588,-0.0442279975139257,-0.008953345419781775,-0.007022174027365222,0.48,0.49
PIK3CA,TGFB1,HT29,3584,0.03138525415771904,0.04949099166653605,0.0005633375789477214,0.014602141038532801,0.54,0.59
PIK3CA,TGFB1,K562,3584,-0.03148792808814811,-0.038836579219461174,-0.059590083366885,0.00047909381217525873,0.46,0.5
PIK3CA,TGFB1,MCF7,3584,0.008166648133064863,0.031286248665926684,0.011732352675411239,0.04632115644502769,0.45,0.5
HDAC5,TGFB1,A549,3319,0.048531700230424926,-0.003739497775185724,0.0483428066473853,0.07413985580231959,0.5,0.56
HDAC5,TGFB1,BXPC3,3319,0.03370514395762202,-0.4203568079782995,0.004072251986704478,-0.2762846778833219,0.26,0.24
HDAC5,TGFB1,HAP1,3319,0.03705703519192069,-0.09644122001237544,0.029819082691309284,0.014284293260633829,0.44,0.48
HDAC5,TGFB1,HT29,3319,-0.0006829851589692134,0.03000327907431486,0.018835237888068134,-0.011820062048754625,0.54,0.58
HDAC5,TGFB1,K562,3319,0.041585300763919815,-0.03207807490552347,0.011307165446838534,0.03117883184184288,0.49,0.51
HDAC5,TGFB1,MCF7,3319,0.04576980288545374,-0.2668615353823149,0.029842529045182743,0.10053764440804783,0.3,0.34
CUL1,TGFB1,A549,3976,0.04791413964438259,-0.12299082726270705,-0.012941345304592759,0.13279150786799493,0.26,0.46
CUL1,TGFB1,BXPC3,3943,-0.01496886158198693,0.01962961740990894,0.0006067541277626158,0.10312880592090484,0.49,0.56
CUL1,TGFB1,HAP1,3944,-0.0008383745948324736,0.01534872371580825,0.01750619404248099,0.02158026028625242,0.58,0.59
CUL1,TGFB1,HT29,3947,0.010389056620493406,0.018243311341263762,0.04145751473282872,0.047558844114130916,0.57,0.58
CUL1,TGFB1,K562,3951,0.01277894466228554,-0.21207583553240358,0.018637227377585247,-0.030015649605058557,0.46,0.52
CUL1,TGFB1,MCF7,3943,0.022735686057023943,0.00030922391814351105,0.018722616976457513,0.0004458814264133094,0.58,0.5
SKP1,TGFB1,A549,3855,0.00693594547563434,0.10713421882373436,0.033505469090581635,0.09910142005532353,0.42,0.48
SKP1,TGFB1,BXPC3,3853,-0.004001644546446257,0.04588108745775197,-0.028719767142036053,0.02549218669924516,0.57,0.57
SKP1,TGFB1,HAP1,3850,0.005084689795486661,-0.2300455339150438,0.002454236973888591,0.012896588725177328,0.54,0.5
SKP1,TGFB1,HT29,3854,0.004738945178544041,-0.037493364261421795,0.04328164815758536,0.024197624380966884,0.57,0.46
SKP1,TGFB1,K562,3858,-0.009003181532881047,0.0693956328717272,-0.04282935992247926,0.014290773323424386,0.36,0.46
SKP1,TGFB1,MCF7,3852,-0.020234926420009625,0.06604471003421751,0.021795403483167743,0.11968299663447482,0.33,0.59
SMAD5,TGFB1,A549,3737,-0.018215618471271677,-0.13558580180766738,-0.008398062522301963,-0.032861348035941006,0.46,0.47
SMAD5,TGFB1,BXPC3,3732,0.03138635049563068,0.11219987499516526,0.0006276834903855139,0.050808272371958736,0.57,0.54
SMAD5,TGFB1,HAP1,3732,-0.0005694769573217502,0.2992225567267591,-0.0006103282063738226,-0.0023878719054338895,0.68,0.57
SMAD5,TGFB1,HT29,3733,0.00394661549834608,0.2765724498657458,-0.0128045094834132,0.05543069081037622,0.6,0.64
SMAD5,TGFB1,K562,3732,-0.002179285337901153,0.03366481713632944,-0.005268226650752198,-0.00011433448606303693,0.55,0.57
SMAD5,TGFB1,MCF7,3733,0.014564257511841606,0.2633857694548714,0.01892697225054483,0.09732708178826056,0.62,0.57
SMURF1,TGFB1,A549,3217,0.09308633334228165,-0.012356515522320125,0.0311716554741224,-0.0005719418893189065,0.48,0.5
SMURF1,TGFB1,BXPC3,3217,0.07530258541986416,0.12348831324254791,0.028546229920360836,0.09285989531575273,0.57,0.54
SMURF1,TGFB1,HAP1,3217,0.021492308494420968,0.11831861839237286,0.02625277140543574,0.005307259176625072,0.52,0.49
SMURF1,TGFB1,HT29,3217,0.06640269893617863,0.07755611723212305,0.01737424297791577,0.08982228429566347,0.45,0.43
SMURF1,TGFB1,K562,3217,0.09328840326207181,0.03585116022437548,-0.004994503118729137,-0.01440409715201328,0.49,0.4
SMURF1,TGFB1,MCF7,3217,-0.011219195525022641,-0.09226450432386923,-0.005599543216457283,-0.027358156086028297,0.45,0.46
RELA,TGFB1,A549,3523,0.026529590420373866,-0.25974572942634777,0.00846133992552622,-0.057720644168709964,0.39,0.44
RELA,TGFB1,BXPC3,3523,0.024890079516661272,0.14157868538504728,0.023894026610590046,0.1402255106511262,0.61,0.54
RELA,TGFB1,HAP1,3523,0.004705553675701316,0.1313297243530637,0.011566536815087042,0.00646756956063916,0.58,0.56
RELA,TGFB1,HT29,3524,0.0027375761332239157,0.08394875403192918,0.01910707868984875,0.04073646044173458,0.54,0.57
RELA,TGFB1,K562,3523,-0.0037469712184190064,0.006107905046531745,-0.012774181390202808,-0.010827886165996704,0.58,0.56
RELA,TGFB1,MCF7,3523,-0.000690423517734123,0.08718708864493548,0.01602157577001541,0.10475315383065427,0.56,0.6
HDAC4,TGFB1,A549,3424,0.097240961950655,0.0644740151581014,0.010734557707315562,0.04510695499943014,0.54,0.53
HDAC4,TGFB1,BXPC3,3419,0.03779819015676191,-0.11821964700714686,0.017044075276555836,-0.18344271741276538,0.43,0.41
HDAC4,TGFB1,HAP1,3420,0.0018668263331541376,-0.24876208877311376,-0.009800196615556367,0.018856808502690052,0.2,0.4
HDAC4,TGFB1,HT29,3421,-0.00031213030491108914,-0.01752213878683754,0.0025791886296666925,0.025154370451634756,0.5,0.53
HDAC4,TGFB1,K562,3421,0.005411031484071653,-0.0028056429931806086,0.004331378266168816,0.012965494201412518,0.53,0.55
HDAC4,TGFB1,MCF7,3420,0.03580745428928996,0.011900695146064955,0.04682653198486152,-0.005083009367911548,0.57,0.47
FOXP2,TGFB1,A549,3511,0.06399009234148,0.06945422610864524,0.013006396129980015,0.019234488246086878,0.54,0.48
FOXP2,TGFB1,BXPC3,3510,0.005529169182104733,-0.11042154807204774,0.03785605581024192,-0.09510454979476243,0.41,0.38
FOXP2,TGFB1,HAP1,3510,0.02724737315699917,0.021250932119819536,0.023582329155120752,0.023351347839737427,0.48,0.47
FOXP2,TGFB1,HT29,3510,-0.011337234482482295,0.01259462279564602,0.008431360193998559,0.06638800933438689,0.48,0.46
FOXP2,TGFB1,K562,3510,-0.006367365418702379,-0.01894763269391779,0.015491311861287738,0.061001641370301084,0.47,0.53
FOXP2,TGFB1,MCF7,3510,0.0616156987999882,0.06415560637021343,0.015374644044918529,0.018172266877728296,0.53,0.55
SMURF2,TGFB1,A549,3411,0.0235586764357692,0.054824401873447975,0.04947720626488355,0.05831942901689663,0.53,0.52
SMURF2,TGFB1,BXPC3,3411,0.031148159440075023,0.27576322988246066,0.004227464741009827,0.19079262376669257,0.63,0.64
SMURF2,TGFB1,HAP1,3411,0.026104346024964115,0.33177548367702053,0.015138646597549914,0.017965920253441247,0.68,0.65
SMURF2,TGFB1,HT29,3411,0.027080827488180605,0.13257193291133712,0.004422868130318698,0.02875097087420817,0.6,0.62
SMURF2,TGFB1,K562,3411,0.03146396540774643,0.23467586393626927,0.010353585605797263,0.05241058240073996,0.66,0.64
SMURF2,TGFB1,MCF7,3411,0.07958669461849932,0.1705111492643295,0.025564719853667386,0.05215046050123333,0.61,0.6
RBX1,TGFB1,A549,3728,0.02669091870004018,0.23332504029257378,-0.006642708484092752,0.042573759542688265,0.7,0.68
RBX1,TGFB1,BXPC3,3727,-0.0015807448934622554,0.27370207456076656,-0.0028580612543934814,0.16950548128512147,0.62,0.66
RBX1,TGFB1,HAP1,3727,0.03439432054957336,0.28272969601559766,-0.016540663029275596,0.0022257657343719398,0.69,0.65
RBX1,TGFB1,HT29,3727,0.016891692453967537,0.3142259460789348,-0.0052401932293172585,0.05948904081381291,0.64,0.63
RBX1,TGFB1,K562,3731,0.02289615426182391,0.05812453709735174,0.026869923552996628,0.03183367149853278,0.6,0.52
RBX1,TGFB1,MCF7,3727,0.003954586410355432,-0.3647902022807148,-0.002061529118694908,-0.06455607163085185,0.36,0.45
SMAD6,TGFB1,A549,3437,-0.008079443281352044,-0.0019545523226688916,-0.0041496664291903905,0.04371928559479033,0.54,0.55
SMAD6,TGFB1,BXPC3,3437,0.007665637851531384,-0.1538121816792396,0.03623801321798992,-0.1451349964807198,0.42,0.38
SMAD6,TGFB1,HAP1,3437,0.02004239499891694,-0.02936705724222742,0.011975364959794248,0.01824146343928629,0.5,0.52
SMAD6,TGFB1,HT29,3437,0.03452257438867595,-0.08306106052801891,0.01841323511943459,0.11681278023638081,0.44,0.46
SMAD6,TGFB1,K562,3437,0.025228247133460845,-0.008852530624751538,-0.043227545143523914,0.0033426839488148673,0.48,0.47
SMAD6,TGFB1,MCF7,3437,0.012813116680522811,-0.31078381282280865,0.0226255234611825,-0.08745708432150014,0.31,0.31
AKT1,TGFB1,A549,3483,0.02966420673820064,0.21595883924049242,0.02266305207863119,0.09297252007543609,0.7,0.7
AKT1,TGFB1,BXPC3,3483,0.03919464808489152,-0.0845509388816989,0.031115526938302624,-0.04135736986239026,0.48,0.49
AKT1,TGFB1,HAP1,3483,0.04763658247528207,0.2262831589123652,0.024045693776994507,0.023972299468439564,0.69,0.65
AKT1,TGFB1,HT29,3483,-0.006099228888084585,0.1849400265308245,0.04050914367355495,0.09387956447747088,0.62,0.58
AKT1,TGFB1,K562,3483,0.03708637908559194,0.16245633554868696,0.022925953625837922,0.05614931901820138,0.62,0.62
AKT1,TGFB1,MCF7,3483,0.024356782952244988,-0.1261621526089594,0.015366800422806963,-0.019501016449363254,0.47,0.49
RPS6KB1,TGFB1,A549,3565,0.056461052344831654,0.08512223638701588,0.045395048960149245,0.05480279117690329,0.53,0.47
RPS6KB1,TGFB1,BXPC3,3565,0.0057326472972151245,0.10950321729327865,0.005857106982224326,0.08811420741428319,0.48,0.47
RPS6KB1,TGFB1,HAP1,3565,0.05417072018302676,0.17064574999659146,0.0068765905986662955,-0.0014851393301775835,0.58,0.56
RPS6KB1,TGFB1,HT29,3565,0.0654098687074503,0.1667797537625622,0.02958649053381593,0.05600475318061207,0.54,0.52
RPS6KB1,TGFB1,K562,3565,0.026415105355425707,0.0018168024048010232,0.014691263075888585,0.011310591052127415,0.49,0.48
RPS6KB1,TGFB1,MCF7,3565,0.005514054947231796,0.00847105617371714,0.007180298946162864,0.008079267938404043,0.56,0.45
RBL1,TGFB1,A549,3466,0.03447232704195593,0.14598731823444233,0.017895849070622034,-0.03186774647779076,0.64,0.62
RBL1,TGFB1,BXPC3,3466,-0.0002648749508224452,0.0941058000678107,0.01121899733162667,-0.19868081823899422,0.66,0.53
RBL1,TGFB1,HAP1,3466,0.0051753261543220075,-0.02579751365205383,0.007276905872295631,0.008114494173541579,0.55,0.53
RBL1,TGFB1,HT29,3466,0.04375907431797743,0.18211581038058472,0.005475860794909113,-0.04793138330553844,0.6,0.58
RBL1,TGFB1,K562,3466,0.00870662929450951,0.10455890878150212,-0.006606453960967603,-0.0355518965381857,0.63,0.57
RBL1,TGFB1,MCF7,3466,0.02584388838576837,-0.22986420562288531,0.030274032308421253,0.09682716250767205,0.36,0.48
HRAS,TGFB1,A549,3319,0.005622745088196809,-0.07877914368158645,-0.0026641759046964995,0.0675812146796522,0.43,0.43
HRAS,TGFB1,BXPC3,3319,0.050098068510586694,0.0036692355561377798,0.05381877458517601,-0.039817959275099214,0.53,0.52
HRAS,TGFB1,HAP1,3319,0.07004158975380902,-0.038253175519505855,0.04870396425144091,0.06005133382035319,0.45,0.45
HRAS,TGFB1,HT29,3319,0.07532350015204789,-0.015116735798627538,0.04053231637788612,0.09392880204399015,0.53,0.5
HRAS,TGFB1,K562,3319,0.04475085159818156,0.039254792645215454,0.014173154834888027,0.008070090824983535,0.5,0.5
HRAS,TGFB1,MCF7,3319,0.0601528217097893,0.05407944782757499,0.01510951617239612,0.006873301054742365,0.48,0.48
PRKCA,TGFB1,A549,3377,0.0317718153084628,0.03329534183460593,0.07379174620655632,0.06339588462970144,0.59,0.59
PRKCA,TGFB1,BXPC3,3377,0.012654221446618185,-0.1875411549051573,0.022805736271285626,-0.1932090775913241,0.39,0.38
PRKCA,TGFB1,HAP1,3377,0.0670171933481458,-0.0439681736218512,0.04270389286222845,0.02920456740168598,0.47,0.49
PRKCA,TGFB1,HT29,3377,0.004458100524720803,-0.17892450608443805,0.017513692571500643,0.0940276820609965,0.4,0.43
PRKCA,TGFB1,K562,3377,0.038464631012648354,-0.005802665315940985,0.011687240668246624,-0.020427922968915744,0.48,0.45
